date,lift_reason,det_facility,city,state,detainer_type
2008-03-27 00:00:00,Booked into Detention,"DAUPHIN CNTY JAIL, PA",HARRISBURG,PENNSYLVANIA,
2008-03-27 00:00:00,,USP CANAAN,WAYMART,PENNSYLVANIA,
2008-03-27 00:00:00,Case Closed,CURRAN FROMHOLD CORR.FAC.,PHILADELPHIA,PENNSYLVANIA,
2008-03-27 00:00:00,Case Closed,"BUCKS CNTY JAIL, PA",DOYLESTOWN,PENNSYLVANIA,
2008-03-27 00:00:00,Booked into Detention,ALLENWOOD (LOW) FCI,WHITE DEER,PENNSYLVANIA,
2008-03-27 00:00:00,,USP CANAAN,WAYMART,PENNSYLVANIA,
2008-03-28 00:00:00,Booked into Detention,SCI ALBION,ALBION,PENNSYLVANIA,
2008-03-28 00:00:00,Lifted,MONROE CO JAIL,STROUDSBURG,PENNSYLVANIA,
2008-03-28 00:00:00,,LUZERNE COUNTY JAIL,WILKESBARRE,PENNSYLVANIA,
2008-03-28 00:00:00,Transferred,DELAWARE CO JAIL,THORNTON,PENNSYLVANIA,
2008-03-28 00:00:00,Booked into Detention,"BERKS COUNTY JAIL, PA",LEESPORT,PENNSYLVANIA,
2008-03-28 00:00:00,Booked into Detention,SCI ALBION,ALBION,PENNSYLVANIA,
2008-03-28 00:00:00,Case Closed,"BUCKS CNTY JAIL, PA",DOYLESTOWN,PENNSYLVANIA,
2008-03-28 00:00:00,Transferred,DELAWARE CO JAIL,THORNTON,PENNSYLVANIA,
2008-03-28 00:00:00,,CENTRE CO JAIL,BELLEFONTE,PENNSYLVANIA,
2008-03-29 00:00:00,,"SCI GRATERFORD, PA",GRATERFORD,PENNSYLVANIA,
2008-03-30 00:00:00,Case Closed,"YORK COUNTY JAIL, PA",YORK,PENNSYLVANIA,
2008-03-30 00:00:00,Case Closed,"YORK COUNTY JAIL, PA",YORK,PENNSYLVANIA,
2008-03-31 00:00:00,,"MONTGOMERY CNTY JAIL, PA",NORRISTOWN,PENNSYLVANIA,
2008-03-31 00:00:00,Booked into Detention,SCI HOUTZDALE,HOUTZDALE,PENNSYLVANIA,
2008-03-31 00:00:00,,S.C.I. FOREST,MARIENVILLE,PENNSYLVANIA,
2008-03-31 00:00:00,,"MONTGOMERY CNTY JAIL, PA",NORRISTOWN,PENNSYLVANIA,
2008-03-31 00:00:00,Booked into Detention,"LACKAWANA CNTY JAIL, PA",SCRANTON,PENNSYLVANIA,
2008-03-31 00:00:00,Booked into Detention,SCI ALBION,ALBION,PENNSYLVANIA,
2008-03-31 00:00:00,Booked into Detention,SCI ALBION,ALBION,PENNSYLVANIA,
2008-03-31 00:00:00,Booked into Detention,S.C.I. FOREST,MARIENVILLE,PENNSYLVANIA,
2008-03-31 00:00:00,Booked into Detention,ALLENWOOD (LOW) FCI,WHITE DEER,PENNSYLVANIA,
2008-03-31 00:00:00,Booked into Detention,S.C.I. FOREST,MARIENVILLE,PENNSYLVANIA,
2008-03-31 00:00:00,,"MONTGOMERY CNTY JAIL, PA",NORRISTOWN,PENNSYLVANIA,
2008-03-31 00:00:00,,"MONTGOMERY CNTY JAIL, PA",NORRISTOWN,PENNSYLVANIA,
2008-03-31 00:00:00,Booked into Detention,SCI ALBION,ALBION,PENNSYLVANIA,
2008-03-31 00:00:00,Case Closed,SCI ALBION,ALBION,PENNSYLVANIA,
2008-03-31 00:00:00,,SCI ALBION,ALBION,PENNSYLVANIA,
2008-03-31 00:00:00,Booked into Detention,"CHESTER CNTY JAIL, PA",WEST CHESTER,PENNSYLVANIA,
2008-03-31 00:00:00,Case Closed,"MONTGOMERY CNTY JAIL, PA",NORRISTOWN,PENNSYLVANIA,
2008-03-31 00:00:00,Booked into Detention,"CHESTER CNTY JAIL, PA",WEST CHESTER,PENNSYLVANIA,
2008-03-31 00:00:00,Booked into Detention,"MONTGOMERY CNTY JAIL, PA",NORRISTOWN,PENNSYLVANIA,
2008-03-31 00:00:00,Booked into Detention,S.C.I. FOREST,MARIENVILLE,PENNSYLVANIA,
2008-03-31 00:00:00,Case Closed,LUZERNE COUNTY JAIL,WILKESBARRE,PENNSYLVANIA,
2008-03-31 00:00:00,Booked into Detention,S.C.I. FOREST,MARIENVILLE,PENNSYLVANIA,
2008-03-31 00:00:00,Case Closed,SCI WAYMART,WAYMART,PENNSYLVANIA,
2008-03-31 00:00:00,,USP CANAAN,WAYMART,PENNSYLVANIA,
2008-03-31 00:00:00,Case Closed,CURRAN FROMHOLD CORR.FAC.,PHILADELPHIA,PENNSYLVANIA,
2008-03-31 00:00:00,Booked into Detention,"CAMPHILL SCI, PA",CAMP HILL,PENNSYLVANIA,
2008-03-31 00:00:00,,S.C.I. FOREST,MARIENVILLE,PENNSYLVANIA,
2008-03-31 00:00:00,Booked into Detention,SCI ALBION,ALBION,PENNSYLVANIA,
2008-03-31 00:00:00,Booked into Detention,S.C.I. FOREST,MARIENVILLE,PENNSYLVANIA,
2008-03-31 00:00:00,,"MONTGOMERY CNTY JAIL, PA",NORRISTOWN,PENNSYLVANIA,
2008-03-31 00:00:00,Booked into Detention,ALLENWOOD (LOW) FCI,WHITE DEER,PENNSYLVANIA,
2008-03-31 00:00:00,Booked into Detention,ALLENWOOD (LOW) FCI,WHITE DEER,PENNSYLVANIA,
2008-03-31 00:00:00,,SCI ALBION,ALBION,PENNSYLVANIA,
2008-03-31 00:00:00,Booked into Detention,SCI ALBION,ALBION,PENNSYLVANIA,
2008-03-31 00:00:00,,SCI ALBION,ALBION,PENNSYLVANIA,
2008-04-01 00:00:00,Case Closed,ADAMS COUNTY ADULT C.C.,GETTYSBURG,PENNSYLVANIA,
2008-04-01 00:00:00,Booked into Detention,SCI PINE GROVE,INDIANA,PENNSYLVANIA,
2008-04-01 00:00:00,Booked into Detention,FDC PHILADELPHIA,PHILADELPHIA,PENNSYLVANIA,
2008-04-01 00:00:00,Booked into Detention,SCI PINE GROVE,INDIANA,PENNSYLVANIA,
2008-04-01 00:00:00,,SCI PINE GROVE,INDIANA,PENNSYLVANIA,
2008-04-01 00:00:00,Case Closed,ADAMS COUNTY ADULT C.C.,GETTYSBURG,PENNSYLVANIA,
2008-04-01 00:00:00,Booked into Detention,FDC PHILADELPHIA,PHILADELPHIA,PENNSYLVANIA,
2008-04-01 00:00:00,Booked into Detention,"CAMPHILL SCI, PA",CAMP HILL,PENNSYLVANIA,
2008-04-01 00:00:00,Booked into Detention,SCI PINE GROVE,INDIANA,PENNSYLVANIA,
2008-04-01 00:00:00,Booked into Detention,CURRAN FROMHOLD CORR.FAC.,PHILADELPHIA,PENNSYLVANIA,
2008-04-01 00:00:00,Booked into Detention,SCI PINE GROVE,INDIANA,PENNSYLVANIA,
2008-04-01 00:00:00,Case Closed,"BUCKS CNTY JAIL, PA",DOYLESTOWN,PENNSYLVANIA,
2008-04-01 00:00:00,Case Closed,"YORK COUNTY JAIL, PA",YORK,PENNSYLVANIA,
2008-04-01 00:00:00,Booked into Detention,SCI PINE GROVE,INDIANA,PENNSYLVANIA,
2008-04-01 00:00:00,Booked into Detention,LORETTO FED.CORR.INST.,LORETTO,PENNSYLVANIA,
2008-04-01 00:00:00,Booked into Detention,CURRAN FROMHOLD CORR.FAC.,PHILADELPHIA,PENNSYLVANIA,
2008-04-01 00:00:00,Booked into Detention,SCI PINE GROVE,INDIANA,PENNSYLVANIA,
2008-04-01 00:00:00,Booked into Detention,SCI PINE GROVE,INDIANA,PENNSYLVANIA,
2008-04-01 00:00:00,,FDC PHILADELPHIA,PHILADELPHIA,PENNSYLVANIA,
2008-04-02 00:00:00,Booked into Detention,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2008-04-02 00:00:00,Booked into Detention,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2008-04-02 00:00:00,Booked into Detention,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2008-04-02 00:00:00,Booked into Detention,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2008-04-02 00:00:00,,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2008-04-02 00:00:00,Case Closed,MCKEAN FED.CORR.INST.,BRADFORD,PENNSYLVANIA,
2008-04-02 00:00:00,Booked into Detention,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2008-04-02 00:00:00,Booked into Detention,CURRAN FROMHOLD CORR.FAC.,PHILADELPHIA,PENNSYLVANIA,
2008-04-02 00:00:00,Booked into Detention,LUZERNE COUNTY JAIL,WILKESBARRE,PENNSYLVANIA,
2008-04-02 00:00:00,,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2008-04-02 00:00:00,,CURRAN FROMHOLD CORR.FAC.,PHILADELPHIA,PENNSYLVANIA,
2008-04-02 00:00:00,Booked into Detention,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2008-04-02 00:00:00,Booked into Detention,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2008-04-02 00:00:00,Booked into Detention,MCKEAN FED.CORR.INST.,BRADFORD,PENNSYLVANIA,
2008-04-02 00:00:00,Booked into Detention,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2008-04-02 00:00:00,Booked into Detention,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2008-04-02 00:00:00,Booked into Detention,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2008-04-02 00:00:00,Booked into Detention,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2008-04-02 00:00:00,Booked into Detention,CURRAN FROMHOLD CORR.FAC.,PHILADELPHIA,PENNSYLVANIA,
2008-04-02 00:00:00,Booked into Detention,MCKEAN FED.CORR.INST.,BRADFORD,PENNSYLVANIA,
2008-04-02 00:00:00,,USP CANAAN,WAYMART,PENNSYLVANIA,
2008-04-02 00:00:00,Booked into Detention,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2008-04-02 00:00:00,,LEWISBURG U.S. PEN.,LEWISBURG,PENNSYLVANIA,
2008-04-02 00:00:00,,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2008-04-02 00:00:00,Lifted,MCKEAN FED.CORR.INST.,BRADFORD,PENNSYLVANIA,
2008-04-02 00:00:00,Lifted,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2008-04-02 00:00:00,Booked into Detention,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2008-04-02 00:00:00,Booked into Detention,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2008-04-02 00:00:00,,CLINTON COUNTY CORR. FAC.,MCELHATTAN,PENNSYLVANIA,
2008-04-02 00:00:00,Booked into Detention,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2008-04-02 00:00:00,Booked into Detention,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2008-04-02 00:00:00,Booked into Detention,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2008-04-02 00:00:00,,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2008-04-03 00:00:00,Booked into Detention,MCKEAN FED.CORR.INST.,BRADFORD,PENNSYLVANIA,
2008-04-03 00:00:00,,"BUCKS CNTY JAIL, PA",DOYLESTOWN,PENNSYLVANIA,
2008-04-03 00:00:00,Lifted,LORETTO FED.CORR.INST.,LORETTO,PENNSYLVANIA,
2008-04-03 00:00:00,Booked into Detention,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2008-04-03 00:00:00,Booked into Detention,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2008-04-03 00:00:00,Case Closed,"MONTGOMERY CNTY JAIL, PA",NORRISTOWN,PENNSYLVANIA,
2008-04-03 00:00:00,Lifted,USP CANAAN,WAYMART,PENNSYLVANIA,
2008-04-03 00:00:00,Booked into Detention,"MONTGOMERY CNTY JAIL, PA",NORRISTOWN,PENNSYLVANIA,
2008-04-03 00:00:00,Booked into Detention,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2008-04-03 00:00:00,Booked into Detention,"MONTGOMERY CNTY JAIL, PA",NORRISTOWN,PENNSYLVANIA,
2008-04-03 00:00:00,Lifted,"CHESTER CNTY JAIL, PA",WEST CHESTER,PENNSYLVANIA,
2008-04-03 00:00:00,Booked into Detention,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2008-04-03 00:00:00,Booked into Detention,DELAWARE CO JAIL,THORNTON,PENNSYLVANIA,
2008-04-03 00:00:00,Booked into Detention,MCKEAN FED.CORR.INST.,BRADFORD,PENNSYLVANIA,
2008-04-03 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2008-04-03 00:00:00,,USP CANAAN,WAYMART,PENNSYLVANIA,
2008-04-03 00:00:00,Booked into Detention,MCKEAN FED.CORR.INST.,BRADFORD,PENNSYLVANIA,
2008-04-03 00:00:00,Transferred,MCKEAN FED.CORR.INST.,BRADFORD,PENNSYLVANIA,
2008-04-03 00:00:00,Booked into Detention,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2008-04-03 00:00:00,Booked into Detention,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2008-04-03 00:00:00,Booked into Detention,MCKEAN FED.CORR.INST.,BRADFORD,PENNSYLVANIA,
2008-04-03 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2008-04-03 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2008-04-03 00:00:00,,"LEBANON CNTY JAIL, PA",LEBANON,PENNSYLVANIA,
2008-04-03 00:00:00,Booked into Detention,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2008-04-03 00:00:00,,USP CANAAN,WAYMART,PENNSYLVANIA,
2008-04-03 00:00:00,Booked into Detention,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2008-04-03 00:00:00,Case Closed,"MONTGOMERY CNTY JAIL, PA",NORRISTOWN,PENNSYLVANIA,
2008-04-03 00:00:00,,"BUCKS CNTY JAIL, PA",DOYLESTOWN,PENNSYLVANIA,
2008-04-03 00:00:00,,USP CANAAN,WAYMART,PENNSYLVANIA,
2008-04-03 00:00:00,Booked into Detention,MCKEAN FED.CORR.INST.,BRADFORD,PENNSYLVANIA,
2008-04-03 00:00:00,Booked into Detention,DELAWARE CO JAIL,THORNTON,PENNSYLVANIA,
2008-04-03 00:00:00,Booked into Detention,MCKEAN FED.CORR.INST.,BRADFORD,PENNSYLVANIA,
2008-04-03 00:00:00,Booked into Detention,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2008-04-04 00:00:00,Booked into Detention,ALLENWOOD U.S.PEN.,WHITE DEER,PENNSYLVANIA,
2008-04-04 00:00:00,Booked into Detention,MCKEAN FED.CORR.INST.,BRADFORD,PENNSYLVANIA,
2008-04-04 00:00:00,,USP CANAAN,WAYMART,PENNSYLVANIA,
2008-04-04 00:00:00,Booked into Detention,SCI FAYETTE,EAST MILLSBORO,PENNSYLVANIA,
2008-04-04 00:00:00,,FDC PHILADELPHIA,PHILADELPHIA,PENNSYLVANIA,
2008-04-04 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2008-04-04 00:00:00,,LEWISBURG U.S. PEN.,LEWISBURG,PENNSYLVANIA,
2008-04-04 00:00:00,Booked into Detention,"BUTLER COUNTY JAIL, PA",BUTLER,PENNSYLVANIA,
2008-04-04 00:00:00,Booked into Detention,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2008-04-04 00:00:00,,LEWISBURG U.S. PEN.,LEWISBURG,PENNSYLVANIA,
2008-04-04 00:00:00,Booked into Detention,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2008-04-04 00:00:00,Booked into Detention,ALLENWOOD (LOW) FCI,WHITE DEER,PENNSYLVANIA,
2008-04-04 00:00:00,Booked into Detention,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2008-04-04 00:00:00,Booked into Detention,SCHUYLKILL FED.CORR.INST.,MINERSVILLE,PENNSYLVANIA,
2008-04-04 00:00:00,Lifted,LEWISBURG U.S. PEN.,LEWISBURG,PENNSYLVANIA,
2008-04-04 00:00:00,Booked into Detention,"CHESTER CNTY JAIL, PA",WEST CHESTER,PENNSYLVANIA,
2008-04-04 00:00:00,Died,ALLENWOOD (LOW) FCI,WHITE DEER,PENNSYLVANIA,
2008-04-04 00:00:00,Booked into Detention,LEWISBURG U.S. PEN.,LEWISBURG,PENNSYLVANIA,
2008-04-04 00:00:00,Case Closed,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2008-04-04 00:00:00,Booked into Detention,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2008-04-04 00:00:00,Booked into Detention,FDC PHILADELPHIA,PHILADELPHIA,PENNSYLVANIA,
2008-04-04 00:00:00,,USP CANAAN,WAYMART,PENNSYLVANIA,
2008-04-04 00:00:00,Booked into Detention,FDC PHILADELPHIA,PHILADELPHIA,PENNSYLVANIA,
2008-04-04 00:00:00,,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2008-04-04 00:00:00,Booked into Detention,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2008-04-04 00:00:00,Booked into Detention,FDC PHILADELPHIA,PHILADELPHIA,PENNSYLVANIA,
2008-04-04 00:00:00,,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2008-04-04 00:00:00,Booked into Detention,ALLENWOOD (LOW) FCI,WHITE DEER,PENNSYLVANIA,
2008-04-04 00:00:00,Lifted,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2008-04-04 00:00:00,,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2008-04-04 00:00:00,Booked into Detention,SCHUYLKILL FED.CORR.INST.,MINERSVILLE,PENNSYLVANIA,
2008-04-04 00:00:00,Case Closed,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2008-04-04 00:00:00,Lifted,ALLENWOOD U.S.PEN.,WHITE DEER,PENNSYLVANIA,
2008-04-04 00:00:00,Case Closed,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2008-04-04 00:00:00,Booked into Detention,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2008-04-04 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2008-04-04 00:00:00,Case Closed,MCKEAN FED.CORR.INST.,BRADFORD,PENNSYLVANIA,
2008-04-04 00:00:00,Booked into Detention,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2008-04-04 00:00:00,Booked into Detention,FDC PHILADELPHIA,PHILADELPHIA,PENNSYLVANIA,
2008-04-04 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2008-04-04 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2008-04-04 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2008-04-04 00:00:00,,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2008-04-04 00:00:00,Booked into Detention,LEWISBURG U.S. PEN.,LEWISBURG,PENNSYLVANIA,
2008-04-04 00:00:00,Case Closed,"BUCKS CNTY JAIL, PA",DOYLESTOWN,PENNSYLVANIA,
2008-04-04 00:00:00,Booked into Detention,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2008-04-04 00:00:00,Booked into Detention,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2008-04-04 00:00:00,Case Closed,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2008-04-04 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2008-04-04 00:00:00,,"MONTGOMERY CNTY JAIL, PA",NORRISTOWN,PENNSYLVANIA,
2008-04-04 00:00:00,Booked into Detention,FDC PHILADELPHIA,PHILADELPHIA,PENNSYLVANIA,
2008-04-04 00:00:00,Booked into Detention,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2008-04-04 00:00:00,Booked into Detention,FDC PHILADELPHIA,PHILADELPHIA,PENNSYLVANIA,
2008-04-04 00:00:00,Booked into Detention,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2008-04-04 00:00:00,Booked into Detention,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2008-04-07 00:00:00,Booked into Detention,"CHESTER CNTY JAIL, PA",WEST CHESTER,PENNSYLVANIA,
2008-04-07 00:00:00,Lifted,"MONTGOMERY CNTY JAIL, PA",NORRISTOWN,PENNSYLVANIA,
2008-04-07 00:00:00,Booked into Detention,SCI COAL TOWNSHIP,COAL TOWNSHIP,PENNSYLVANIA,
2008-04-07 00:00:00,Booked into Detention,SCI COAL TOWNSHIP,COAL TOWNSHIP,PENNSYLVANIA,
2008-04-07 00:00:00,Lifted,LORETTO FED.CORR.INST.,LORETTO,PENNSYLVANIA,
2008-04-07 00:00:00,Booked into Detention,"BUCKS CNTY JAIL, PA",DOYLESTOWN,PENNSYLVANIA,
2008-04-07 00:00:00,Lifted,CURRAN FROMHOLD CORR.FAC.,PHILADELPHIA,PENNSYLVANIA,
2008-04-07 00:00:00,Booked into Detention,"DAUPHIN CNTY JAIL, PA",HARRISBURG,PENNSYLVANIA,
2008-04-07 00:00:00,Booked into Detention,"MONTGOMERY CNTY JAIL, PA",NORRISTOWN,PENNSYLVANIA,
2008-04-07 00:00:00,,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2008-04-07 00:00:00,,"CHESTER CNTY JAIL, PA",WEST CHESTER,PENNSYLVANIA,
2008-04-07 00:00:00,Booked into Detention,"MONTGOMERY CNTY JAIL, PA",NORRISTOWN,PENNSYLVANIA,
2008-04-07 00:00:00,Booked into Detention,"CHESTER CNTY JAIL, PA",WEST CHESTER,PENNSYLVANIA,
2008-04-07 00:00:00,Lifted,"MONTGOMERY CNTY JAIL, PA",NORRISTOWN,PENNSYLVANIA,
2008-04-08 00:00:00,Booked into Detention,"MONTGOMERY CNTY JAIL, PA",NORRISTOWN,PENNSYLVANIA,
2008-04-08 00:00:00,Booked into Detention,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2008-04-08 00:00:00,,"LACKAWANA CNTY JAIL, PA",SCRANTON,PENNSYLVANIA,
2008-04-08 00:00:00,Lifted,LUZERNE COUNTY JAIL,WILKESBARRE,PENNSYLVANIA,
2008-04-08 00:00:00,,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2008-04-08 00:00:00,Case Closed,LUZERNE COUNTY JAIL,WILKESBARRE,PENNSYLVANIA,
2008-04-08 00:00:00,Booked into Detention,"CHESTER CNTY JAIL, PA",WEST CHESTER,PENNSYLVANIA,
2008-04-08 00:00:00,Booked into Detention,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2008-04-08 00:00:00,Case Closed,ALLENWOOD (LOW) FCI,WHITE DEER,PENNSYLVANIA,
2008-04-08 00:00:00,Booked into Detention,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2008-04-08 00:00:00,Booked into Detention,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2008-04-08 00:00:00,Booked into Detention,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2008-04-08 00:00:00,Case Closed,"MONTGOMERY CNTY JAIL, PA",NORRISTOWN,PENNSYLVANIA,
2008-04-08 00:00:00,,"MONTGOMERY CNTY JAIL, PA",NORRISTOWN,PENNSYLVANIA,
2008-04-08 00:00:00,Alien Not Subject to Deportation,SCHUYLKILL FED.CORR.INST.,MINERSVILLE,PENNSYLVANIA,
2008-04-08 00:00:00,Booked into Detention,SCHUYLKILL FED.CORR.INST.,MINERSVILLE,PENNSYLVANIA,
2008-04-08 00:00:00,,"CHESTER CNTY JAIL, PA",WEST CHESTER,PENNSYLVANIA,
2008-04-08 00:00:00,Lifted,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2008-04-08 00:00:00,Booked into Detention,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2008-04-08 00:00:00,,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2008-04-08 00:00:00,Case Closed,ALLENWOOD (LOW) FCI,WHITE DEER,PENNSYLVANIA,
2008-04-08 00:00:00,Booked into Detention,LORETTO FED.CORR.INST.,LORETTO,PENNSYLVANIA,
2008-04-08 00:00:00,Booked into Detention,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2008-04-08 00:00:00,Booked into Detention,"MONTGOMERY CNTY JAIL, PA",NORRISTOWN,PENNSYLVANIA,
2008-04-08 00:00:00,Booked into Detention,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2008-04-08 00:00:00,,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2008-04-08 00:00:00,Booked into Detention,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2008-04-08 00:00:00,Booked into Detention,SCHUYLKILL FED.CORR.INST.,MINERSVILLE,PENNSYLVANIA,
2008-04-08 00:00:00,Transferred,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2008-04-08 00:00:00,Booked into Detention,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2008-04-08 00:00:00,Case Closed,"MONTGOMERY CNTY JAIL, PA",NORRISTOWN,PENNSYLVANIA,
2008-04-08 00:00:00,Died,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2008-04-08 00:00:00,,ALLENWOOD (LOW) FCI,WHITE DEER,PENNSYLVANIA,
2008-04-08 00:00:00,Booked into Detention,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2008-04-08 00:00:00,,"MONTGOMERY CNTY JAIL, PA",NORRISTOWN,PENNSYLVANIA,
2008-04-08 00:00:00,Booked into Detention,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2008-04-08 00:00:00,Case Closed,"MONTGOMERY CNTY JAIL, PA",NORRISTOWN,PENNSYLVANIA,
2008-04-08 00:00:00,Booked into Detention,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2008-04-08 00:00:00,Booked into Detention,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2008-04-08 00:00:00,Case Closed,"MONTGOMERY CNTY JAIL, PA",NORRISTOWN,PENNSYLVANIA,
2008-04-08 00:00:00,Booked into Detention,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
